Number,jid,owner,seq,scn,shot,dept,version,title,first_task,last_task,spool_time,start_time,stop_time,pause_time,num_tasks,num_done,num_ready,num_error,num_active,num_blocked,elapsed_secs,tid,title,state,ready_time,active_time,state_time,retry_count
,,,,,,,,,,,,,,,,,,,,,,38,Processing 1045-1045,done,2015-07-19 00:16:42.245+04,2015-07-19 00:17:29.244875+04,2015-07-19 00:25:57.694+04,0
,,,,,,,,,,,,,,,,,,,,,,39,Processing 1046-1046,done,2015-07-19 00:19:07.354077+04,2015-07-19 00:19:45.468516+04,2015-07-19 00:29:26.938+04,5
,,,,,,,,,,,,,,,,,,,,,,40,Processing 1047-1047,done,2015-07-19 00:19:03.272+04,2015-07-19 00:19:03.747909+04,2015-07-19 00:28:19.19+04,0
,,,,,,,,,,,,,,,,,,,,,,41,Processing 1048-1048,done,2015-07-19 01:36:30.723+04,2015-07-19 01:37:13.160792+04,2015-07-19 01:47:08.648+04,2
,,,,,,,,,,,,,,,,,,,,,,42,Processing 1049-1049,done,2015-07-19 00:19:07.351+04,2015-07-19 00:20:42.944255+04,2015-07-19 00:30:07.539+04,0
,,,,,,,,,,,,,,,,,,,,,,43,Processing 1050-1050,done,2015-07-19 00:19:07.351+04,2015-07-19 00:20:48.370824+04,2015-07-19 00:28:57.761+04,0
,,,,,,,,,,,,,,,,,,,,,,44,Processing 1051-1051,done,2015-07-19 00:21:32.450684+04,2015-07-19 00:21:44.531923+04,2015-07-19 00:29:36.937+04,5
,,,,,,,,,,,,,,,,,,,,,,45,Processing 1052-1052,done,2015-07-19 00:21:32.446+04,2015-07-19 00:23:03.9917+04,2015-07-19 00:31:29.422+04,0
,,,,,,,,,,,,,,,,,,,,,,46,Processing 1053-1053,done,2015-07-19 00:21:32.446+04,2015-07-19 00:23:06.356662+04,2015-07-19 00:32:17.816+04,0
,,,,,,,,,,,,,,,,,,,,,,47,Processing 1054-1054,done,2015-07-19 00:23:57.54954+04,2015-07-19 00:24:59.803176+04,2015-07-19 00:35:07.305+04,5
,,,,,,,,,,,,,,,,,,,,,,48,Processing 1055-1055,done,2015-07-19 00:23:57.544+04,2015-07-19 00:25:20.89251+04,2015-07-19 00:33:29.31+04,0
,,,,,,,,,,,,,,,,,,,,,,49,Processing 1056-1056,done,2015-07-19 00:23:57.544+04,2015-07-19 00:25:38.326478+04,2015-07-19 00:35:15.77+04,0
,,,,,,,,,,,,,,,,,,,,,,50,Processing 1057-1057,done,2015-07-19 00:23:57.544+04,2015-07-19 00:25:41.636343+04,2015-07-19 00:34:45.11+04,0
,,,,,,,,,,,,,,,,,,,,,,51,Processing 1058-1058,done,2015-07-19 00:23:57.544+04,2015-07-19 00:25:57.696085+04,2015-07-19 00:34:45.108+04,0
,,,,,,,,,,,,,,,,,,,,,,52,Processing 1059-1059,done,2015-07-19 00:26:22.691976+04,2015-07-19 00:28:19.190164+04,2015-07-19 00:36:49.602+04,5
,,,,,,,,,,,,,,,,,,,,,,53,Processing 1060-1060,done,2015-07-19 00:28:47.792501+04,2015-07-19 00:28:50.465445+04,2015-07-19 00:37:49.917+04,5
,,,,,,,,,,,,,,,,,,,,,,54,Processing 1061-1061,done,2015-07-19 00:28:47.787+04,2015-07-19 00:28:57.763329+04,2015-07-19 00:37:29.156+04,0
,,,,,,,,,,,,,,,,,,,,,,55,Processing 1062-1062,done,2015-07-19 00:28:47.787+04,2015-07-19 00:29:18.077388+04,2015-07-19 00:38:04.509+04,0
,,,,,,,,,,,,,,,,,,,,,,56,Processing 1063-1063,done,2015-07-19 00:28:47.787+04,2015-07-19 00:29:26.933568+04,2015-07-19 00:38:26.343+04,0
,,,,,,,,,,,,,,,,,,,,,,57,Processing 1064-1064,done,2015-07-19 00:28:47.787+04,2015-07-19 00:29:36.937284+04,2015-07-19 00:37:39.37+04,0
,,,,,,,,,,,,,,,,,,,,,,58,Processing 1065-1065,done,2015-07-19 00:28:47.787+04,2015-07-19 00:30:07.520852+04,2015-07-19 00:38:50.951+04,0
,,,,,,,,,,,,,,,,,,,,,,59,Processing 1066-1066,done,2015-07-19 00:28:47.787+04,2015-07-19 00:30:19.411569+04,2015-07-19 00:39:23.949+04,0
,,,,,,,,,,,,,,,,,,,,,,60,Processing 1067-1067,done,2015-07-19 00:31:12.891786+04,2015-07-19 00:31:18.896381+04,2015-07-19 00:39:56.302+04,5
,,,,,,,,,,,,,,,,,,,,,,61,Processing 1068-1068,done,2015-07-19 00:31:12.887+04,2015-07-19 00:31:29.426053+04,2015-07-19 00:39:52.836+04,0
,,,,,,,,,,,,,,,,,,,,,,62,Processing 1069-1069,done,2015-07-19 00:31:12.887+04,2015-07-19 00:32:17.79635+04,2015-07-19 00:42:12.294+04,0
,,,,,,,,,,,,,,,,,,,,,,63,Processing 1070-1070,done,2015-07-19 00:31:12.887+04,2015-07-19 00:33:29.311959+04,2015-07-19 00:41:44.731+04,0
,,,,,,,,,,,,,,,,,,,,,,64,Processing 1071-1071,done,2015-07-19 00:33:37.998104+04,2015-07-19 00:34:45.113199+04,2015-07-19 00:43:06.511+04,5
,,,,,,,,,,,,,,,,,,,,,,65,Processing 1072-1072,done,2015-07-19 00:33:34.928+04,2015-07-19 00:33:35.338421+04,2015-07-19 00:41:59.773+04,0
,,,,,,,,,,,,,,,,,,,,,,66,Processing 1073-1073,done,2015-07-19 00:33:37.995+04,2015-07-19 00:34:45.114277+04,2015-07-19 00:44:18.565+04,0
,,,,,,,,,,,,,,,,,,,,,,67,Processing 1074-1074,done,2015-07-19 00:33:37.995+04,2015-07-19 00:35:07.304931+04,2015-07-19 00:44:33.752+04,0
,,,,,,,,,,,,,,,,,,,,,,68,Processing 1075-1075,done,2015-07-19 00:33:37.995+04,2015-07-19 00:35:15.773268+04,2015-07-19 00:45:14.23+04,0
,,,,,,,,,,,,,,,,,,,,,,69,Processing 1076-1076,done,2015-07-19 00:36:03.101556+04,2015-07-19 00:36:49.602254+04,2015-07-19 00:45:08.994+04,5
,,,,,,,,,,,,,,,,,,,,,,70,Processing 1077-1077,done,2015-07-19 00:36:03.097+04,2015-07-19 00:37:29.159682+04,2015-07-19 00:46:06.572+04,0
,,,,,,,,,,,,,,,,,,,,,,71,Processing 1078-1078,done,2015-07-19 00:36:03.097+04,2015-07-19 00:37:39.370226+04,2015-07-19 00:45:36.772+04,0
,,,,,,,,,,,,,,,,,,,,,,72,Processing 1079-1079,done,2015-07-19 00:36:03.097+04,2015-07-19 00:37:49.921944+04,2015-07-19 00:46:20.365+04,0
,,,,,,,,,,,,,,,,,,,,,,73,Processing 1080-1080,done,2015-07-19 00:36:03.097+04,2015-07-19 00:38:04.510987+04,2015-07-19 00:46:25.92+04,0
,,,,,,,,,,,,,,,,,,,,,,74,Processing 1081-1081,done,2015-07-19 00:38:28.200031+04,2015-07-19 00:38:50.955614+04,2015-07-19 00:48:13.402+04,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25987,root,seq36,scn64,sh002,lightingBG,v006,seq36_scn64_sh002_lig_lightingBG_v006,1001,1080,2015-07-18 21:00:35+04,2015-07-20 09:48:55.025+04,2015-07-20 13:57:45.748+04,,81,81,0,0,0,0,0.0
,,,,,,,,,,,,,,,,,,,,,,1,Renders 1001-1080,done,2015-07-20 13:57:41.733653+04,,2015-07-20 13:57:45.748917+04,48
,,,,,,,,,,,,,,,,,,,,,,2,Processing 1001-1001,done,2015-07-18 21:00:35.108+04,2015-07-19 00:38:26.341371+04,2015-07-19 01:37:13.217+04,0
,,,,,,,,,,,,,,,,,,,,,,3,Processing 1002-1002,done,2015-07-18 21:00:35.108+04,2015-07-19 00:39:23.952875+04,2015-07-19 01:37:43.479+04,0
,,,,,,,,,,,,,,,,,,,,,,4,Processing 1003-1003,done,2015-07-18 21:00:35.108+04,2015-07-19 00:39:52.84391+04,2015-07-19 01:37:06.314+04,0
,,,,,,,,,,,,,,,,,,,,,,5,Processing 1004-1004,done,2015-07-18 21:00:35.108+04,2015-07-19 00:39:56.303683+04,2015-07-19 01:37:08.809+04,0
,,,,,,,,,,,,,,,,,,,,,,6,Processing 1005-1005,done,2015-07-19 07:25:34.045954+04,2015-07-19 07:25:45.009852+04,2015-07-19 08:25:18.096+04,12
,,,,,,,,,,,,,,,,,,,,,,7,Processing 1006-1006,done,2015-07-19 00:40:53.314+04,2015-07-19 00:41:44.733373+04,2015-07-19 01:39:00.995+04,0
,,,,,,,,,,,,,,,,,,,,,,8,Processing 1007-1007,done,2015-07-19 00:40:53.314+04,2015-07-19 00:41:47.559796+04,2015-07-19 01:39:52.805+04,0
,,,,,,,,,,,,,,,,,,,,,,9,Processing 1008-1008,done,2015-07-19 00:40:53.314+04,2015-07-19 00:41:59.776003+04,2015-07-19 01:39:29.914+04,0
,,,,,,,,,,,,,,,,,,,,,,10,Processing 1009-1009,done,2015-07-19 00:42:24.340475+04,2015-07-19 00:42:24.341736+04,2015-07-19 01:42:26.053+04,1
,,,,,,,,,,,,,,,,,,,,,,11,Processing 1010-1010,done,2015-07-19 00:40:53.314+04,2015-07-19 00:42:14.253943+04,2015-07-19 01:41:59.847+04,0
,,,,,,,,,,,,,,,,,,,,,,12,Processing 1011-1011,done,2015-07-19 00:42:24.329+04,2015-07-19 00:42:29.412587+04,2015-07-19 01:39:52.268+04,0
,,,,,,,,,,,,,,,,,,,,,,13,Processing 1012-1012,done,2015-07-19 00:42:24.329+04,2015-07-19 00:43:06.513926+04,2015-07-19 01:40:52.802+04,0
,,,,,,,,,,,,,,,,,,,,,,14,Processing 1013-1013,done,2015-07-19 00:43:18.443287+04,2015-07-19 00:43:22.798689+04,2015-07-19 01:43:07.021+04,5
,,,,,,,,,,,,,,,,,,,,,,15,Processing 1014-1014,done,2015-07-19 00:43:18.435+04,2015-07-19 00:44:18.564243+04,2015-07-19 01:43:39.548+04,0
,,,,,,,,,,,,,,,,,,,,,,16,Processing 1015-1015,done,2015-07-19 00:43:18.435+04,2015-07-19 00:44:33.751007+04,2015-07-19 01:43:19.26+04,0
,,,,,,,,,,,,,,,,,,,,,,17,Processing 1016-1016,done,2015-07-19 00:43:18.435+04,2015-07-19 00:44:39.479123+04,2015-07-19 01:41:40.594+04,0
,,,,,,,,,,,,,,,,,,,,,,18,Processing 1017-1017,done,2015-07-19 00:43:18.435+04,2015-07-19 00:44:51.793814+04,2015-07-19 01:41:24.114+04,0
,,,,,,,,,,,,,,,,,,,,,,19,Processing 1018-1018,done,2015-07-19 00:43:18.435+04,2015-07-19 00:45:08.994401+04,2015-07-19 01:43:26.679+04,0
,,,,,,,,,,,,,,,,,,,,,,20,Processing 1019-1019,done,2015-07-19 00:43:18.435+04,2015-07-19 00:45:14.233922+04,2015-07-19 01:45:31.469+04,0
,,,,,,,,,,,,,,,,,,,,,,21,Processing 1020-1020,done,2015-07-19 00:43:18.435+04,2015-07-19 00:45:36.772127+04,2015-07-19 01:44:33.852+04,0
,,,,,,,,,,,,,,,,,,,,,,22,Processing 1021-1021,done,2015-07-19 00:45:43.54142+04,2015-07-19 00:46:06.574818+04,2015-07-19 01:44:42.481+04,5
,,,,,,,,,,,,,,,,,,,,,,23,Processing 1022-1022,done,2015-07-19 12:32:41.954+04,2015-07-19 12:32:41.958489+04,2015-07-19 13:30:07.299+04,19
,,,,,,,,,,,,,,,,,,,,,,24,Processing 1023-1023,done,2015-07-19 00:45:43.534+04,2015-07-19 00:46:20.374459+04,2015-07-19 01:42:49.598+04,0
,,,,,,,,,,,,,,,,,,,,,,25,Processing 1024-1024,done,2015-07-19 01:21:15.630358+04,2015-07-19 01:37:43.447374+04,2015-07-19 02:36:46.543+04,1
,,,,,,,,,,,,,,,,,,,,,,26,Processing 1025-1025,done,2015-07-19 00:45:43.534+04,2015-07-19 00:48:01.554416+04,2015-07-19 01:45:40.72+04,0
,,,,,,,,,,,,,,,,,,,,,,27,Processing 1026-1026,done,2015-07-19 00:48:08.658205+04,2015-07-19 00:48:13.39058+04,2015-07-19 01:48:11.802+04,5
,,,,,,,,,,,,,,,,,,,,,,28,Processing 1027-1027,done,2015-07-19 00:48:08.635+04,2015-07-19 00:49:50.065988+04,2015-07-19 01:47:26.143+04,0
,,,,,,,,,,,,,,,,,,,,,,29,Processing 1028-1028,done,2015-07-19 00:50:33.741098+04,2015-07-19 00:51:44.836674+04,2015-07-19 01:48:30.671+04,5
,,,,,,,,,,,,,,,,,,,,,,30,Processing 1029-1029,done,2015-07-19 00:50:33.735+04,2015-07-19 00:51:53.632676+04,2015-07-19 01:49:05.389+04,0
,,,,,,,,,,,,,,,,,,,,,,31,Processing 1030-1030,done,2015-07-19 00:50:33.735+04,2015-07-19 00:51:57.795477+04,2015-07-19 01:48:43.956+04,0
,,,,,,,,,,,,,,,,,,,,,,32,Processing 1031-1031,done,2015-07-19 00:50:33.735+04,2015-07-19 00:52:01.336748+04,2015-07-19 01:48:53.577+04,0
,,,,,,,,,,,,,,,,,,,,,,33,Processing 1032-1032,done,2015-07-19 07:29:35.929173+04,2015-07-19 07:29:35.930704+04,2015-07-19 08:27:36.098+04,2
,,,,,,,,,,,,,,,,,,,,,,34,Processing 1033-1033,done,2015-07-19 00:50:33.735+04,2015-07-19 00:52:23.771449+04,2015-07-19 01:49:07.011+04,0
,,,,,,,,,,,,,,,,,,,,,,35,Processing 1034-1034,done,2015-07-19 00:52:58.850632+04,2015-07-19 00:53:28.022052+04,2015-07-19 01:50:15.256+04,5
,,,,,,,,,,,,,,,,,,,,,,36,Processing 1035-1035,done,2015-07-19 00:52:58.843+04,2015-07-19 00:54:34.809446+04,2015-07-19 01:52:16.256+04,0
,,,,,,,,,,,,,,,,,,,,,,37,Processing 1036-1036,done,2015-07-19 00:59:31.454106+04,2015-07-19 00:59:54.631372+04,2015-07-19 01:56:55.489+04,6
,,,,,,,,,,,,,,,,,,,,,,38,Processing 1037-1037,done,2015-07-19 00:55:22.942+04,2015-07-19 00:55:23.466837+04,2015-07-19 01:52:26.444+04,0
,,,,,,,,,,,,,,,,,,,,,,39,Processing 1038-1038,done,2015-07-19 00:55:23.958+04,2015-07-19 00:55:56.207927+04,2015-07-19 01:53:55.347+04,0
,,,,,,,,,,,,,,,,,,,,,,40,Processing 1039-1039,done,2015-07-19 00:55:23.958+04,2015-07-19 00:56:16.616284+04,2015-07-19 01:53:00.759+04,0
,,,,,,,,,,,,,,,,,,,,,,41,Processing 1040-1040,done,2015-07-19 00:55:23.958+04,2015-07-19 00:56:25.168581+04,2015-07-19 01:53:13.318+04,0
,,,,,,,,,,,,,,,,,,,,,,42,Processing 1041-1041,done,2015-07-19 00:55:23.958+04,2015-07-19 00:56:46.791668+04,2015-07-19 01:53:51.958+04,0
,,,,,,,,,,,,,,,,,,,,,,43,Processing 1042-1042,done,2015-07-19 00:55:23.958+04,2015-07-19 00:57:34.519156+04,2015-07-19 01:54:24.841+04,0
,,,,,,,,,,,,,,,,,,,,,,44,Processing 1043-1043,done,2015-07-19 00:55:23.958+04,2015-07-19 00:57:38.889864+04,2015-07-19 01:55:03.156+04,0
,,,,,,,,,,,,,,,,,,,,,,45,Processing 1044-1044,done,2015-07-19 01:21:15.624+04,2015-07-19 01:38:36.682361+04,2015-07-19 02:37:20.127+04,6
,,,,,,,,,,,,,,,,,,,,,,46,Processing 1045-1045,done,2015-07-19 12:32:00.772408+04,2015-07-19 12:32:12.008989+04,2015-07-19 13:28:42.259+04,24
,,,,,,,,,,,,,,,,,,,,,,47,Processing 1046-1046,done,2015-07-19 01:38:55.821+04,2015-07-19 01:39:29.881163+04,2015-07-19 02:37:30.025+04,0
,,,,,,,,,,,,,,,,,,,,,,48,Processing 1047-1047,done,2015-07-19 01:38:55.821+04,2015-07-19 01:39:52.228878+04,2015-07-19 02:36:36.032+04,0
,,,,,,,,,,,,,,,,,,,,,,49,Processing 1048-1048,done,2015-07-19 01:38:55.821+04,2015-07-19 01:39:52.76094+04,2015-07-19 02:37:11.887+04,0
,,,,,,,,,,,,,,,,,,,,,,50,Processing 1049-1049,done,2015-07-19 01:38:55.821+04,2015-07-19 01:40:52.066413+04,2015-07-19 02:39:52.371+04,0
,,,,,,,,,,,,,,,,,,,,,,51,Processing 1050-1050,done,2015-07-19 01:38:55.821+04,2015-07-19 01:40:52.777176+04,2015-07-19 02:39:48.456+04,0
,,,,,,,,,,,,,,,,,,,,,,52,Processing 1051-1051,done,2015-07-19 01:41:20.922129+04,2015-07-19 01:41:24.092511+04,2015-07-19 02:39:08.38+04,5
,,,,,,,,,,,,,,,,,,,,,,53,Processing 1052-1052,done,2015-07-19 01:41:20.917+04,2015-07-19 01:41:40.55548+04,2015-07-19 02:39:23.778+04,0
,,,,,,,,,,,,,,,,,,,,,,54,Processing 1053-1053,done,2015-07-19 01:41:20.917+04,2015-07-19 01:41:59.793204+04,2015-07-19 02:41:54.212+04,0
,,,,,,,,,,,,,,,,,,,,,,55,Processing 1054-1054,done,2015-07-19 01:41:20.917+04,2015-07-19 01:42:25.872114+04,2015-07-19 02:42:32.665+04,0
,,,,,,,,,,,,,,,,,,,,,,56,Processing 1055-1055,done,2015-07-19 01:43:00.610242+04,2015-07-19 01:43:00.611829+04,2015-07-19 02:40:44.83+04,1
,,,,,,,,,,,,,,,,,,,,,,57,Processing 1056-1056,done,2015-07-19 01:43:00.603+04,2015-07-19 01:43:06.99614+04,2015-07-19 02:41:51.314+04,0
,,,,,,,,,,,,,,,,,,,,,,58,Processing 1057-1057,done,2015-07-19 01:43:00.603+04,2015-07-19 01:43:19.216919+04,2015-07-19 02:42:15.008+04,0
,,,,,,,,,,,,,,,,,,,,,,59,Processing 1058-1058,done,2015-07-19 01:43:00.603+04,2015-07-19 01:43:26.626741+04,2015-07-19 02:41:55.107+04,0
,,,,,,,,,,,,,,,,,,,,,,60,Processing 1059-1059,done,2015-07-19 01:43:00.603+04,2015-07-19 01:43:39.491971+04,2015-07-19 02:43:28.549+04,0
,,,,,,,,,,,,,,,,,,,,,,61,Processing 1060-1060,done,2015-07-19 01:43:46.025014+04,2015-07-19 01:44:33.788915+04,2015-07-19 02:42:40.818+04,5
,,,,,,,,,,,,,,,,,,,,,,62,Processing 1061-1061,done,2015-07-19 01:43:46.019+04,2015-07-19 01:44:42.447716+04,2015-07-19 02:41:45.169+04,0
,,,,,,,,,,,,,,,,,,,,,,63,Processing 1062-1062,done,2015-07-19 01:43:46.019+04,2015-07-19 01:45:11.136178+04,2015-07-19 02:42:48.142+04,0
,,,,,,,,,,,,,,,,,,,,,,64,Processing 1063-1063,done,2015-07-19 01:43:46.019+04,2015-07-19 01:45:31.440188+04,2015-07-19 02:45:01.421+04,0
,,,,,,,,,,,,,,,,,,,,,,65,Processing 1064-1064,done,2015-07-19 01:43:46.019+04,2015-07-19 01:45:40.667786+04,2015-07-19 02:42:24.913+04,0
,,,,,,,,,,,,,,,,,,,,,,66,Processing 1065-1065,done,2015-07-19 01:43:46.019+04,2015-07-19 01:45:52.712459+04,2015-07-19 02:43:03.752+04,0
,,,,,,,,,,,,,,,,,,,,,,67,Processing 1066-1066,done,2015-07-19 01:46:11.119857+04,2015-07-19 01:47:08.646266+04,2015-07-19 02:45:14.562+04,5
,,,,,,,,,,,,,,,,,,,,,,68,Processing 1067-1067,done,2015-07-19 01:47:17.191879+04,2015-07-19 01:47:17.192385+04,2015-07-19 02:46:13.612+04,1
,,,,,,,,,,,,,,,,,,,,,,69,Processing 1068-1068,done,2015-07-19 01:46:11.115+04,2015-07-19 01:47:12.545952+04,2015-07-19 02:47:15.029+04,0
,,,,,,,,,,,,,,,,,,,,,,70,Processing 1069-1069,done,2015-07-19 01:47:17.187+04,2015-07-19 01:47:26.104353+04,2015-07-19 02:45:43.269+04,0
,,,,,,,,,,,,,,,,,,,,,,71,Processing 1070-1070,done,2015-07-19 01:47:17.187+04,2015-07-19 01:47:49.895889+04,2015-07-19 02:46:54.395+04,0
,,,,,,,,,,,,,,,,,,,,,,72,Processing 1071-1071,done,2015-07-19 01:47:17.187+04,2015-07-19 01:48:11.636024+04,2015-07-19 02:48:10.543+04,0
,,,,,,,,,,,,,,,,,,,,,,73,Processing 1072-1072,done,2015-07-19 01:47:17.187+04,2015-07-19 01:48:30.641492+04,2015-07-19 02:45:22.224+04,0
,,,,,,,,,,,,,,,,,,,,,,74,Processing 1073-1073,done,2015-07-19 01:48:36.217109+04,2015-07-19 01:48:43.929986+04,2015-07-19 02:45:35.107+04,5
,,,,,,,,,,,,,,,,,,,,,,75,Processing 1074-1074,done,2015-07-19 01:48:36.212+04,2015-07-19 01:48:53.534271+04,2015-07-19 02:45:22.043+04,0
